5.160461969612e+00,0.000000000000e+00
4.954300951096e+00,0.000000000000e+00
5.098247367112e+00,0.000000000000e+00
4.951105764771e+00,0.000000000000e+00
4.927324220581e+00,0.000000000000e+00
0.000000000000e+00,4.958348746363e+00
0.000000000000e+00,4.880223774052e+00
0.000000000000e+00,4.737639709871e+00
0.000000000000e+00,4.811432312547e+00
0.000000000000e+00,4.739253377953e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.284616995906e-01
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.293142097841e-01
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.122234061808e-01
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,2.113930416249e-01
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,9.375697027850e-02
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.095637608023e-01
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.733542909147e-01
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,1.323576648639e-01
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
2.157826182136e-01,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
