IID	EYE	SKIN
06091136	-0.791431163982024	0.752823409220889
06090143	-0.657401484160562	0.37519170246113
06090557	-0.980804239261581	-1.01535437864201
06090816	-0.862424560534137	-0.0816580609101464
06090964	-0.342143994141942	0.941254708927896
06090801	-0.310600042084065	-0.47928655865922
06090138	-0.610113527406952	-0.983820977466555
06091012	-0.18434272978975	2.25950469953121
06091104	-1.32787371450974	1.20813495790068
06091067	0.96872423027892	0.405955996290846
06091298	-0.436741757742877	-0.00167089695288604
06090459	0.939357607927337	-0.49005406149962
06090432	-1.2727676174959	0.826657714412206
06090985	2.56183924085487	-0.65233571145137
06090960	-1.32000649186987	0.703600539093344
06090400	-0.562830438725692	-0.527740321441022
06091065	0.0133434225051947	-0.137802897149377
06090124	-9	0.176762007259464
06090146	-0.917660231816964	-0.748474129669231
06091237	-0.586471549277697	0.741286799034745
06090307	0.397028320827662	-0.396992072664731
06090874	-0.0816285560831152	-0.49005406149962
06090692	-0.326372869624009	-0.460058875015648
06090453	-0.342143994141942	0.655915883657284
06091393	-9	2.74019679062051
06091221	-9	1.17198691265076
06091008	-0.854535070078176	0.817428426263291
06090376	-1.59393719662169	-0.332387055622328
06090092	2.75928541164258	-0.845381655232835
06091048	0.975979891288423	-0.76693270596706
06090891	1.39150733283914	-1.1245676217375
06091006	-0.405213904062871	0.72129000804543
06090524	0.380860809903731	0.289051679737926
06090640	-0.034166409097103	0.315201329493185
06090056	-0.988698324663722	-0.82000111282332
06090897	0.665098027132612	1.3465742801344
06091035	-0.83875706920722	0.144459498738263
06090377	-0.0579027442854708	-0.209329880303466
06090098	0.0529807778053875	0.112156990217062
06090401	-0.673165684126736	0.349042052705872
06090392	-0.878204569685765	0.188298617445608
06090171	-0.192238341485201	-0.517741925946365
06090314	-1.24124591718787	1.47270788483623
06091114	-0.554950186360823	-0.230095778638524
06091433	0.204160869310597	-1.15917745229593
06090200	0.172242782596572	0.185991295408379
06090430	0.486225094719436	-0.751550559052203
06090163	-0.436741757742877	-0.0232059026336865
06091277	-1.17026073048715	-0.103193066590947
06090379	-1.09922448525861	-0.682330897935343
06091029	-0.799317971375008	-0.510819959834678
06090173	-0.31848667274835	0.306741148690013
06091265	-0.286937370630762	-0.220097383143866
06091408	-9	-0.13318825307492
06090116	-1.00448699352161	-1.06150081938659
06090136	-0.665283471679931	-0.143186648569577
06090080	-0.80720513222539	-0.180872908510979
06090583	2.31626497721017	-0.0670450213410312
06091278	-1.69485368600034	0.982786505598012
06091018	-0.704696895652027	0.918181488555609
06090393	0.0371202285656731	-1.21455318118942
06091075	-0.444623166877414	0.43364386073759
06090380	-1.65608895275168	-0.695405722812972
06091032	-0.334258632711043	0.828965036449435
06090339	1.70604868603622	-1.09995618667373
06090742	1.74550060473225	-0.185487552585437
06090929	0.124464243040305	0.0798544816958604
06091258	-0.783544661847703	0.505939951237421
06091257	-0.665283471679931	0.646686595508369
06091158	-1.28064467267794	0.65207034692857
06090077	0.228137667993557	-1.61525810832147
06090840	0.469977124038645	-0.545429790393109
06091079	-0.980804239261581	0.0990821653394326
06091243	-0.586471549277697	-0.305468298521327
06090240	-0.523429385762538	1.6173000658359
06091233	0.204160869310597	-0.112422354739862
06091321	0.453741074511925	-0.961516864440011
06090389	-0.420978312890236	0.465177261913048
06090632	-0.720464083939843	-0.141648433878092
06091024	-0.476147036128566	-0.10934592535689
06090321	0.292252381917747	1.08738510461905
06091090	-0.13695376455144	0.106004131451119
06090435	-0.413096228973393	0.104465916759633
06090123	0.060914096978744	0.0467828658289162
06090135	0.494353088588054	-0.453906016249705
06091142	3.02673908990095	-1.51604326072063
06091033	0.0926694326270763	0.882802550651437
06090164	-0.625875494165019	-0.217790061106638
06090018	0.437518424233852	-1.90598068501228
06090174	0.0529807778053875	2.0064683827818
06091431	-9	-0.287009722223498
06090095	0.364710762988526	-0.795389677759548
06090086	-1.33573908953139	-0.746166807632003
06090165	-0.0816285560831152	-0.410836004888103
06090777	0.405118382290939	0.235214165535924
06090958	0.437518424233852	-0.811540932020148
06090936	-0.602232744855986	0.313663114801699
06090862	-0.657401484160562	-0.6761780391694
06090067	-0.405213904062871	0.292128109120898
06091185	-9	-0.124728072271748
06091040	0.1961760578208	-0.801542536525491
06090179	-0.80720513222539	-1.72908599549142
06091073	-0.420978312890236	1.56730808836261
06091301	-0.160651653214615	-0.313159371978756
06091060	-0.310600042084065	0.910490415098181
06091449_R	-0.681048105434731	-0.770009135350032
06091259	-0.901877025482505	0.0837000184245746
06091329	-0.554950186360823	-1.22224425464685
06090004	0.0371202285656731	0.20214254966898
06091311	-0.484027641950833	-1.80138208599125
06090397	-0.586471549277697	-1.10072529401947
06091457	-9	-1.00766330518458
06091031	-0.310600042084065	-0.895373632706123
06091359	-9	0.92894899139601
06090528	-0.0895350124941976	0.358271340854786
06091317	-0.0579027442854708	0.918181488555609
06091460	-0.688930783802652	2.05184571618063
06090156	-0.420978312890236	-1.25147033378508
06091047	-0.0420797739936987	1.59807238219232
06090794	-0.649519705502382	-0.410836004888103
06091043	0.52688712301743	0.317508651530413
06091191	-9	1.83495744468113
06090951	0.632646444674522	-1.31607535082748
06091131	-0.80720513222539	0.859729330279149
06090588	-0.18434272978975	-0.629262491079083
06091066_R	-0.279048844149523	-0.226250241909809
06090113	-0.121151101993827	-0.55388997119628
06090167	-0.720464083939843	0.157534323615892
06090007	0.809187024179739	-0.598498197249368
06091020	0.405118382290939	0.652839454274313
06091160	2.32418537912224	0.540549781795851
06090790	1.8089768942638	-1.14917905680128
06090645	-0.168549401720702	0.192913261520065
06091076	0.324412570883392	-0.905372028200781
06090251	-0.160651653214615	-0.921523282461381
06090409	-0.37368164823163	-0.0362807275113157
06090107	0.437518424233852	-1.00304866111013
06090244	1.49413203362526	-0.0470482303517162
06090428	0.543163081097672	-1.24454836767339
06090411	-0.255380163920447	-0.26624382388844
06090076	-0.223814152907665	-0.817693790786091
06091346	-9	-0.706942332999115
06091320	-1.7335643563333	0.852038256821721
06090378	-0.83875706920722	-0.683869112626828
06091023	-1.1386932092473	1.24659032518782
06091164	-0.460385422827897	1.19429102567731
06090529	0.961433834046907	-0.055508411154888
06090079	0.340518740882465	-0.545429790393109
06090562	-0.326372869624009	-0.055508411154888
06090431	-0.531309589928671	-0.105500388628176
06090308	-0.594352090834983	-0.856149158073236
06091313	-0.357913560234074	-1.11226190420562
06091011	0.405118382290939	-0.98766651419527
06091009	-0.988698324663722	1.01047437004476
06091271	0.260161631264631	-0.387762784515816
06091050	-0.223814152907665	0.429029216663132
06090094	1.06706665008788	-1.13072048050345
06091088	-0.649519705502382	1.58730487935192
06090662	-0.901877025482505	2.03492535457428
06091061	-0.365797780961551	1.53346736514992
06091013	0.413212508514297	-0.979975440737841
06090966	-0.239598323216846	0.23675238022741
06090567	0.769612873488868	-1.20070924896605
06090819	-0.0579027442854708	-1.34760875200294
06090457	0.300285906263534	-1.13225869519493
06090126	-0.554950186360823	-0.309313835250042
06090274	2.07084943200357	-1.74062260567756
06090053	0.954109007851046	-0.436985654643361
06090059	-0.357913560234074	0.208295408434923
06090942	0.156304103205578	0.106004131451119
06091377	-9	1.18659995221988
06090666	0.132419749698531	1.31580998630468
06091193	-9	1.84803226955876
06090577	4.0690100246511	-1.03227474024836
06090058	-0.129052867061259	-1.26454515866271
06090099	0.84048847232986	-1.09918707932799
06090515	0.220141594065749	-0.650028389414142
06091162	-0.980804239261581	1.35580356828331
06090169	0.856001524748266	-0.628493383733341
06091095	-1.09922448525861	2.39102205565324
06091267	-0.476147036128566	0.986632042326727
06090741	-0.0499918696569092	-0.3408472364255
06091111	-1.1544780222063	1.21813335339534
06090391	0.180217102828137	-1.3629908989178
06091244	0.340518740882465	-0.753088773743688
06090626	0.132419749698531	-0.656181248180084
06090243	-0.15275313352875	-1.22916622075854
06090944	1.33734390670668	-0.583885157680253
06090005	-0.350028969982953	-0.530816750823993
06091400	0.348578356810749	0.219062911275324
06090295	-0.547069966128445	0.678219996683828
06090594	-0.452504383217005	0.958944177879983
06090087	0.108561568105207	-0.620033202930169
06090948	-0.37368164823163	-0.00397821899011424
06090436	-0.255380163920447	-0.248554354936354
06091473	-0.37368164823163	-0.475441021930505
06090997	-0.499788548336705	0.341350979248443
06091063	0.1961760578208	-0.193947733388608
06091294	-0.830868574858472	-0.123958964926005
06090706	-1.2885202497654	-1.20455478569476
06091054	-0.610113527406952	1.06585009893824
06090209	3.46810603455766	-0.787698604302119
06091106	1.38496919034828	-0.92383060449861
06091465	-1.80314223633627	3.14013261040682
06090357	-0.673165684126736	-1.55296041331629
06090207	-9	0.763590912061288
06090151	-0.0262517267683865	-1.09072689852482
06090412	0.0847271002900619	0.495941555742764
06090733	0.148339583383695	-1.01304705660479
06090875	-0.365681188218834	1.22120978277831
06090537	1.34006262068353	-0.886913451902951
06091085	-0.925552292872186	-1.08995779117907
06090716	-0.444623166877414	1.38195321803857
06090800	-0.428860139747151	1.20121299178899
06090765	0.551302144609356	-0.847688977270064
06090170	-0.909768476020403	-0.441600298717819
06090403	-0.783544661847703	-0.976899011354869
06090421	-0.192238341485201	-0.58311605033451
06091385	-9	1.20582763586345
06090117	0.559441513379702	0.370577058386673
06091099	-0.80720513222539	1.41810126328849
06090072	-0.0104182009533999	-1.1353351245779
06090935	-0.452504383217005	2.51561744566359
06090545	-9	1.14276083351253
06090814	-0.507668881032801	-0.0770434168356889
06091072	-1.11501288099032	0.833579680523892
06091038	-0.310600042084065	0.233675950844438
06090144	0.388942436588183	0.470561013333248
06091119	0.212149359970586	-0.078581631527175
06090422	0.300285906263534	-0.221635597835352
06090141	-0.342143994141942	-0.397761180010474
06090822	0.510616241870728	-0.930752570610296
06090757	0.228137667993557	-1.0868813617961
06090965	2.29249459764784	-1.03996581370579
06091101	0.340518740882465	-0.10934592535689
06091323	0.567580882150048	-0.818462898131834
06091374	-9	1.40195000902789
06091138	-1.44562587782516	2.18643950168563
06090955	0.0926694326270763	-0.406221360813646
06090710	-0.0658124621443653	-0.634646242499284
06090398	-0.484027641950833	0.0160185719992007
06091304	-0.491908151375628	0.0183258940364295
06090805	-0.255380163920447	-0.683100005281086
06090487	2.66461226521833	-0.713095191765059
06090873	-1.18604096456621	1.3035042687728
06091192	-9	1.60576345564975
06091161	0.252149555356425	0.127539137131919
06091306	-0.570710739289297	-0.313159371978756
06091284	-0.83875706920722	-0.200869699500294
06090928	2.08667667591662	-1.16840674044485
06091365	-9	2.34872115163738
06091118	2.0312706060353	-1.17071406248208
06090728	0.975979891288423	-1.0438113504345
06090054	-0.0104182009533999	-0.194716840734351
06091252	-0.200133262332101	-0.482362988042192
06091468	0.364710762988526	-0.832306830355206
06090129	0.0847271002900619	-1.15840834495019
06090063	-0.957123332619772	0.645917488162627
06090499	-9	-0.263936501851211
06090215	0.453741074511925	-0.273165790000125
06091318_R	-0.499788548336705	-1.34530142996571
06090828	-9	0.0875455551532894
06090857	1.14614376193635	-0.26624382388844
06091092	-0.822980417900876	-0.616956773547197
06090451	1.66688377474765	-0.260090965122497
06090462	-0.476147036128566	-0.0439718009687447
06090052	1.58236936347547	-0.929983463264553
06091392	-9	2.51561744566359
06090698	0.909462952355119	-0.386993677170073
06090437	0.388942436588183	-0.64695196003117
06091122	-0.933444643119825	0.282898820971983
06090120	-0.326372869624009	-0.917677745732667
06090820	-0.854535070078176	-0.960747757094269
06090511	-0.965016727173361	1.69574901510167
06091109	0.405118382290939	-0.653104818797113
06091484	-0.420978312890236	-0.526202106749536
06090824	0.116511547975021	-0.383917247787102
06091105	0.156304103205578	-0.793082355722319
06090424	0.0847461548570817	0.300588289924069
06091052	-0.531309589928671	-0.117036998814319
06090745	-0.034166409097103	-0.943058288142182
06091169	-0.192238341485201	-0.95844043505704
06090223	-1.19393002123355	1.49501199786278
06091412	-0.547069966128445	2.53561423665291
06090110	0.413212508514297	-0.846150762578578
06091189	-9	1.05277527406062
06090418	0.292252381917747	-1.0761138589557
06090533	-0.0579027442854708	0.597463725380825
06090821	1.68250779672289	-0.033973405474087
06091143	0.461857516750116	-1.43144145268892
06090090	-0.160651653214615	0.856652900896179
06091016	-1.18604096456621	1.28504569247497
06091228	-0.0974404567318212	1.60422524095827
06090001	-1.05185581168821	0.748977872492174
06090384	0.324412570883392	0.521322098152279
06090168	-1.2885202497654	0.618998731061626
06090671	3.07390682294039	-0.30085365444687
06090656	-0.31848667274835	0.763590912061288
06091124	-1.09922448525861	0.512092810003364
06090066	0.681286456308027	-0.702327688924658
06091225	-0.0658124621443653	-0.104731281282433
06090467	-0.397331289959931	1.0327784830713
06091036	0.300285906263534	0.96355882195444
06091174	0.721606514573123	-0.441600298717819
06090520	2.6488146956605	-0.630800705770569
06090507	-9	-0.00320911164437151
06091493_R	-1.21759230709696	-0.711556977073572
06090074	2.47474229310168	-1.56757345288541
06090390	1.03274450681277	-0.831537723009463
06091256	-0.436741757742877	0.0490901878661449
06091133	-0.980804239261581	0.714368041933744
06090382	0.308323784561819	0.0698560862012026
06091239	-0.499788548336705	0.740517691689002
06090101	-0.767772637620029	0.239828809610381
06090388_R	-1.21759230709696	-0.722324479913973
06090016	-1.45345654975679	-0.610034807435511
06091289	-0.405213904062871	-0.239325066787439
06091312	1.19685392535322	-2.03134518236837
06091112	-0.988698324663722	2.58637532147194
06091261	-9	-0.937674536721982
06091418	-9	1.80650047288865
06091087	-0.105344936994722	0.809737352805862
06091305	-0.578591104117884	0.244443453684839
06091245	-0.562830438725692	0.125231815094691
06091025	-0.468266301776336	-0.766163598621318
06090481	3.78449468464846	-0.758472525163889
06090916	-0.933444643119825	-0.933828999993268
06090589	-9	1.37810768130986
06090477_R	-0.286937370630762	-1.06765367815253
06091309	-0.523429385762538	1.02893294634259
06090913	2.72774904285252	-1.18455799470545
06090473	0.244141592407036	-1.18840353143416
06090097	0.0133434225051947	-1.20147835631179
06090085	-0.83875706920722	-0.690791078738515
06090689	-0.822980417900876	1.29196765858665
06091297	-0.925552292872186	-0.723862694605459
06090128	-0.736232396864835	-0.940750966104954
06090993	3.1368283128865	-1.06688457080679
06091134	-0.523429385762538	0.267516674057125
06090676	-0.673165684126736	0.0990821653394326
06091071	-0.31848667274835	1.94109425839365
06091159	0.356642358824021	0.609769442912711
06091361	-9	2.22950951304724
06090130	0.204160869310597	-0.790005926339347
06090408	-0.334258632711043	-0.70540411830763
06090834	0.551302144609356	-0.294700795680926
06091166	-0.302712945498665	-0.310852049941527
06091010	-0.657401484160562	1.50193396397446
06091263	-0.231706535287795	-0.416988863654046
06091157	-0.657401484160562	0.400572244870645
06091242	-0.294825399058394	-0.25316899901081
06090620	-0.704696895652027	1.09892171480519
06091026	-0.160651653214615	0.473637442716219
06090999	0.292252381917747	0.343658301285671
06091230	-0.862424560534137	0.0160185719992007
06090458	0.886719816389854	-0.301622761792613
06090525	-0.302712945498665	1.83572655202688
06090653	-0.428860139747151	0.802046279348433
06091070	-0.200133262332101	1.07354117239567
06090637	-0.334258632711043	-0.813848254057377
06090415	-0.279048844149523	0.0852382331160606
06091108	-9	-0.964593293822983
06090789	0.761646955903637	-0.690021971392772
06090394	-1.82631739363978	-0.217790061106638
06091028	-0.208027524462941	1.65575543312304
06090590	-0.767772637620029	2.69635767191317
06090125	-0.468266301776336	-0.867685768259379
06091290	-0.271159803548432	-0.126266286963234
06091078	-0.744116987115956	-1.35529982546037
06091135	-0.334258632711043	0.514400132040593
06091492	-0.0262517267683865	-0.696174830158715
06091096	-0.720464083939843	0.279053284243269
06090497	-9	0.966635251337411
06090062	-0.247489532761064	-0.734630197445859
06090325	4.28225403812281	-0.919215960424153
06090425	1.06027199392329	0.0860073404618034
06091288	0.0450495151114393	-0.651566604105627
06090521	2.07084943200357	-1.260699621934
06091165	-0.0974404567318212	0.522091205498022
06090334	-0.570710739289297	-0.412374219579589
06091170	-0.673165684126736	-1.07457564426422
06091069	-0.0895350124941976	-1.02612188148241
06090298	-0.413096228973393	-0.751550559052203
06091027	-0.18434272978975	1.15199012166145
06090206	1.88848532053572	-0.13857200449512
06091249	0.1961760578208	-0.00474732633585753
06091322	-0.83875706920722	-0.481593880696448
06090112	0.340518740882465	-0.442369406063561
06090194	-0.0420797739936987	-0.379302603712644
06091086	-0.752001898691984	-0.0739669874527174
06090286	2.94027915271081	-0.63618445719077
06091357	-9	2.88325075692869
06091264	-0.389448386664575	1.67190668738364
06090697	0.961433834046907	-0.460058875015648
06090108	0.848257080355588	-1.20147835631179
06090882	3.16830745371052	-1.0653463561153
06090438	-0.72834809580613	-0.473133699893277
06091147	0.445627974052775	0.599001940072311
06090893	0.0212672465275322	1.22890085623574
06090413	0.559441513379702	0.464408154567305
06091266	0.108561568105207	1.57346094712855
06090340	0.348578356810749	-0.957671327711297
06091274	0.567580882150048	-1.21993693260962
06090368	-0.957123332619772	-0.643106423302455
06091128	-0.18434272978975	-0.751550559052203
06091098	-0.255380163920447	1.18506173752839
06090065	0.252149555356425	-0.75616520312666
06091145	1.11370919363211	0.696678572981658
06090091	0.0133434225051947	0.715137149279487
06091081_R	0.640766935606547	-1.23378086483299
06090651	3.49973041423991	-0.551582649159052
06091140	-1.42995664543542	0.0983130579936899
06091272	-1.50038370683791	2.22566397631852
06090460_R	-0.192238341485201	-0.103193066590947
06090219	-1.2254778934553	-0.398530287356217
06090988	0.300285906263534	-0.578501406260053
06091426	-9	1.93801782901068
06090767	-0.6968137192305	-0.888451666594437
06090829	0.975979891288423	-1.08072850303016
06090374	1.92820634884185	-0.488515846808135
06091004	-0.704696895652027	0.852807364167464
06090972	3.20767651877912	0.00909660588751446
06090383	-0.476147036128566	-0.20779166561198
06091132	-0.326372869624009	1.98108784037228
06091497	-1.17815118491783	-0.413912434271075
06090937	1.99958838786969	-1.12841315846622
06090259	-0.633756726570856	-0.609265700089768
06091353	-9	0.771281985518718
06090443	-9	-0.844612547887093
06090121	-0.799317971375008	0.0983130579936899
06090907	-0.286937370630762	-0.546968005084594
06090184	0.745670392306038	-0.46313530439862
06091224	-0.625875494165019	-0.0978093151707472
06091292	-0.791431163982024	1.50193396397446
06091080	-0.279048844149523	0.664376064460456
06091125	-0.405213904062871	-0.233941315367238
06090921	-0.610114137924276	-0.258552750431011
06091022	-0.231706535287795	-0.130111823691948
06090939	2.81442527990421	-0.237786852095953
06090081	-1.17815118491783	0.918950595901353
06091477	-1.5550054868848	1.02431830226813
06090162	1.06706665008788	-0.965362401168726
06090386	0.364710762988526	-0.436216547297618
06090102	-0.688930783802652	-0.273165790000125
06090636	-0.294825399058394	1.37810768130986
06091141	-0.523429385762538	0.627458911864797
06091115	-0.523429385762538	0.0752398376214029
06090440	-9	-0.381609925749873
06091064	-0.578591104117884	0.3405818719027
06090600	-0.326372869624009	0.133691995897863
06090927	-0.0420797739936987	-0.92383060449861
06091366	-9	-0.491592276191106
06090427	-0.633756726570856	0.0713943008926887
06091283	-9	0.775896629593175
06091062	0.397028320827662	0.642841058779655
06091404_R	-0.452504383217005	3.27241907387459
06090399	-0.0104182009533999	-0.310852049941527
06091453	-0.113248469349145	-0.728477338679916
06091127	-1.09922448525861	1.52731450638398
06090785	-0.539189778028558	1.0112434773905
06090975	0.340518740882465	-0.955364005674068
06091335	-0.476147036128566	1.80803868758013
06090478	1.24664423195715	-0.930752570610296
06090363	2.73563511119822	-0.843843440541349
06091030	-0.381565178110556	0.823581285029234
06090926	0.252149555356425	-0.437754761989104
06090078	-0.657401484160562	0.410570640365302
06090213	0.388942436588183	0.0329389336055442
06090565	0.212149359970586	0.882802550651437
06091454	-1.53161304967877	-1.0061250904931
06090406	-0.491908151375628	0.595156403343596
06090787	0.567580882150048	-0.855380050727493
06091440	-0.673165684126736	-0.286240614877755
06090410	-9	0.569775860934081
06091015	-0.862424560534137	1.95186176123405
06091093	-0.21592116001021	-0.078581631527175
06091007	-0.657401484160562	1.03893134183724
06091156	-0.21592116001021	0.473637442716219
06091121	-0.957123332619772	0.796662527928233
06090902	-0.15275313352875	-0.0462791230059735
06091217	-9	1.65267900374007
06090679	0.148339583383695	-0.43929297668059
06091183	-9	-1.0438113504345
06091436	-9	0.634380877976484
06090407	-0.491908151375628	0.585927115194681
06090498	-0.00249922893716716	-0.822308434860548
06090118	-0.736232396864835	0.342120086594186
06091116	0.308323784561819	-0.786160389610633
06090759	0.575719913529241	-0.54850621977608
06090686	0.413212508514297	0.214448267200866
06091002	-0.641638119639147	1.20967317259217
06091282	-9	0.417492606476989
06091110	0.445627974052775	-0.919985067769896
06090093	0.469977124038645	-0.0116692924475432
06090373	0.348578356810749	-0.817693790786091
06090069	-0.712580345199727	-0.520818355329336
06091450	0.0133434225051947	-1.50450665053449
06090109	2.79080118350606	-0.781545745536176
06090134	-0.578591104117884	-0.387762784515816
06090485	-1.11501288099032	-0.245477925553381
06091216	-9	1.0866159972733
06091039_R	-0.830868574858472	1.62960578336778
06090083	-0.357913560234074	0.38057545388133
06091000	-0.720464083939843	2.04030910599448
06090256	0.100614223099634	-0.534662287552708
06091330	-0.625875494165019	1.36580196377797
06090754	2.3558813499939	-0.959209542402783
06091464	0.737661417183191	-0.999203124381413
06090075_R	0.608263732302054	0.97971007621504
06090727	2.75140329559325	-0.662334106946028
06091021	0.292252381917747	0.727442866811373
06090060	-0.176446427245747	-1.20916942976922
06090848	-0.0420797739936987	-0.572348547494109
06091419	-9	-0.691560186084258
06090646	0.429412617850103	-0.414681541616817
06090714	-0.878204569685765	1.01739633615644
06091423	-9	2.1625971739676
06090825	3.1368283128865	-0.96920793789744
06090153	-0.51554916553016	-0.650028389414142
06090466	-9	0.623613375136083
06090096	0.997535201534059	-1.11841476297156
06091253	-1.01238156091111	-0.831537723009463
06090100	0.745670392306038	-0.619264095584426
06091167	-0.531309589928671	2.21182004409515
06090127	-0.51554916553016	1.72343687954841
06090148	0.469977124038645	0.615922301678654
06091187	-9	1.39272072087897
06090559	-0.342143994141942	-0.177027371782264
06090471	2.12624158851639	-1.44990002898675
06091490	-0.744116987115956	-1.05919349734936
06091175	0.0212672465275322	-0.724631801951202
06091113	-0.452504383217005	-1.00689419783884
06090387	0.14037816434717	-0.456982445632676
06090434	-0.176446427245747	-0.0955019931335184
06091234	-0.176446427245747	-0.52466389205805
06091149	0.260161631264631	-0.895373632706123
06090270	4.23486473549335	-1.89982782624634
06090426	-0.830868574858472	0.179069329296693
06090175	-0.247489532761064	-0.868454875605122
06090068	-0.405213904062871	-0.397761180010474
06090774	4.4797656627942	-1.38760233398157
06090998	0.14037816434717	0.409032425673817
06090115	-0.878204569685765	1.25505050599099
06091037	-0.223814152907665	-0.268551145925668
06091373	-9	2.54868906153053
06091337	-0.279048844149523	-1.46297485386438
06091117	0.228137667993557	-1.56680434553966
06090064	-1.16236966553914	-0.373149744946701
06090699	0.461857516750116	-1.16994495513633
06090713	-0.144853858729352	-0.070890558069746
06090591	1.8566842121543	-0.615418558855711
06090650	-0.704696895652027	0.375960809806873
06090166	0.324412570883392	-9
06091107	-0.665283471679931	0.126000922440434
06091059	0.108561568105207	-0.055508411154888
06090070	-0.523429385762538	-0.240863281478925
06091339	-0.791431163982024	-1.11610744093433
06090764	0.397028320827662	0.177531114605208
06090020	0.52688712301743	-1.33222660508808
06090905	1.99958838786969	-0.281625970803298
06090159	0.300285906263534	-0.916908638386924
06091315	0.0133434225051947	-0.0224367952879437
06091376	-9	3.86693905213385
06091155	0.33246347890668	-0.523894784712308
06091091	-0.531309589928671	0.71590625662523
06091044	-0.326372869624009	0.978940968869298
06090516	1.88053660989929	-0.664641428983256
06091058	-1.18604096456621	1.78727278924507
06090486	-0.0104182009533999	-1.06457724876956
06091399	2.69619140235358	-0.500052456994278
06090057	-0.0104182009533999	-0.626955169041855
06090132	0.0371202285656731	0.753592516566631
06091103	-1.3671806996062	-1.07765207364719
06091163	-0.491908151375628	1.14660637024125
06091019	0.437518424233852	-0.462366197052876
06091041	0.180217102828137	-1.01458527129627
06091152	-0.15275313352875	-0.381609925749873
06090810	0.0212672465275322	1.22736264154425
06090491	-1.02817104914751	0.260594707945439
06091442	3.2707179111145	-1.07149921488124
06091042	0.220141594065749	-1.48912450361963
06090131	0.52688712301743	-0.614649451509969
06091295	-0.0499918696569092	-1.15687013025871
06090082	0.00542128543862212	-1.58910845856621
06091428	0.308323784561819	2.42563188621167
06091213	-9	0.523629420189508
06091328	-0.00249922893716716	-1.32068999490194
06090865	0.14037816434717	-0.142417541223835
06090404	0.494353088588054	0.366731521657958
06090719	0.518750887164933	-0.620802310275912
06091488	-0.263270248827488	-0.936136322030496
06091248	-0.350028969982953	-0.806926287945691
06091003	-0.507668881032801	1.90033156906928
06090140	-0.223814152907665	-1.4598984244814
06091286	-0.129052867061259	-1.2553158705138
06090740	2.34795699578546	-1.00535598314736
06090539	-9	-1.40452269558792
06090684	0.348578356810749	-1.4598984244814
06091276	-0.586471549277697	0.136768425280834
06090111	-0.121151101993827	0.455947973764133
06091126	-0.00249922893716716	-0.87845327109978
06090950	0.116511547975021	0.673605352609371
06090160	-0.21592116001021	-0.0655068066495457
06090122	-0.775658497104535	0.0944675212649751
06090370	0.244141592407036	1.0435459859117
06091319	0.632646444674522	-0.393915643281759
06090088	-1.17815118491783	0.563623002168138
06091310	-0.326372869624009	0.504401736545935
06091100	0.624522097843605	0.636688200013712
06091498	-1.1229066611338	-0.633877135153541
06091094	-0.271159803548432	0.148305035466978
06090791	0.600130516903688	-0.738475734174574
06090395	0.340518740882465	-0.447753157483762
06090150	-0.460385422827897	-1.15763923760445
06091203	-9	1.10661278826262
06090946	-1.1544780222063	-1.44990002898675
06090510	-0.381565178110556	-0.354691168648872
06090152	2.30833919310589	-1.287618379035
06091068	-0.105344936994722	-0.360844027414815
06090585	1.94408265906828	0.139075747318063
06091207	-9	1.39425893557046
06091014	-0.428860139747151	-0.233941315367238
