0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,-1.261224818369e-01
9.077716539483e-02,0.000000000000e+00
1.444006282040e-01,1.072109930222e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
9.828876520319e-02,2.481498767773e-01
3.654923425198e-02,0.000000000000e+00
0.000000000000e+00,-4.649820210647e-01
3.283833158836e-02,0.000000000000e+00
5.254225323177e-03,-1.617843091850e-01
9.240899530870e-01,0.000000000000e+00
-2.470978841539e-01,3.834661660655e-01
5.783386563523e-01,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,-1.706266780734e-01
0.000000000000e+00,0.000000000000e+00
-3.567853380126e-02,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
-2.726350331661e-02,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
2.428330900677e-02,0.000000000000e+00
0.000000000000e+00,3.692083029052e-02
-2.212064864802e-02,0.000000000000e+00
1.598976216292e-01,-8.830378529860e-01
0.000000000000e+00,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
1.373955985592e-01,0.000000000000e+00
0.000000000000e+00,0.000000000000e+00
1.120858561443e-01,-2.461795113731e-01
0.000000000000e+00,0.000000000000e+00
